Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde536 Vardas536 4 9 6 10 4 6 
Pavarde537 Vardas537 5 1 4 6 2 4 
Pavarde538 Vardas538 3 7 3 7 9 10 
Pavarde539 Vardas539 5 3 2 2 10 1 
Pavarde540 Vardas540 3 2 2 7 1 0 
Pavarde541 Vardas541 2 8 1 1 2 6 
Pavarde542 Vardas542 5 0 1 0 4 7 
Pavarde543 Vardas543 9 10 0 8 10 5 
Pavarde544 Vardas544 4 7 1 1 1 0 
Pavarde545 Vardas545 3 4 10 8 9 3 
Pavarde546 Vardas546 7 6 10 10 6 2 
Pavarde547 Vardas547 7 5 8 9 4 4 
Pavarde548 Vardas548 4 5 5 6 3 6 
Pavarde549 Vardas549 7 6 9 10 6 0 
Pavarde550 Vardas550 4 10 8 7 5 6 
Pavarde551 Vardas551 1 9 8 8 6 7 
Pavarde552 Vardas552 1 9 4 5 9 10 
Pavarde553 Vardas553 0 4 0 5 3 5 
Pavarde554 Vardas554 1 4 3 5 8 9 
Pavarde555 Vardas555 6 2 5 2 9 0 
Pavarde556 Vardas556 5 1 7 6 0 10 
Pavarde557 Vardas557 0 8 2 0 10 0 
Pavarde558 Vardas558 9 3 2 1 10 1 
Pavarde559 Vardas559 5 0 3 3 10 1 
Pavarde560 Vardas560 8 3 5 7 6 6 
Pavarde561 Vardas561 7 3 9 0 1 7 
Pavarde562 Vardas562 5 2 9 5 7 4 
Pavarde563 Vardas563 10 2 0 5 7 1 
Pavarde564 Vardas564 3 1 1 5 5 4 
Pavarde565 Vardas565 6 1 8 4 8 9 
Pavarde566 Vardas566 5 7 5 10 4 3 
Pavarde567 Vardas567 0 10 1 4 9 7 
Pavarde568 Vardas568 6 5 6 3 9 1 
Pavarde569 Vardas569 7 7 0 9 4 4 
Pavarde570 Vardas570 0 6 2 8 9 5 
Pavarde571 Vardas571 0 1 9 7 4 8 
Pavarde572 Vardas572 8 5 0 5 6 5 
Pavarde573 Vardas573 5 10 0 4 7 9 
Pavarde574 Vardas574 0 4 9 4 7 9 
Pavarde575 Vardas575 1 3 9 4 5 9 
Pavarde576 Vardas576 4 6 7 9 10 2 
Pavarde577 Vardas577 8 6 0 1 7 4 
Pavarde578 Vardas578 3 9 8 5 5 8 
Pavarde579 Vardas579 2 3 7 8 4 9 
Pavarde580 Vardas580 8 0 6 10 8 5 
Pavarde581 Vardas581 6 7 8 4 0 8 
Pavarde582 Vardas582 8 0 3 5 5 5 
Pavarde583 Vardas583 5 8 4 1 10 8 
Pavarde584 Vardas584 6 2 10 3 6 0 
Pavarde585 Vardas585 8 10 2 6 7 0 
Pavarde586 Vardas586 3 2 1 3 0 8 
Pavarde587 Vardas587 5 4 3 7 5 2 
Pavarde588 Vardas588 5 8 9 1 6 5 
Pavarde589 Vardas589 9 2 4 9 0 7 
Pavarde590 Vardas590 5 2 0 2 10 1 
Pavarde591 Vardas591 3 6 4 10 0 4 
Pavarde592 Vardas592 9 3 4 6 8 2 
Pavarde593 Vardas593 0 2 8 9 4 8 
Pavarde594 Vardas594 5 2 8 8 8 4 
Pavarde595 Vardas595 9 10 7 1 8 9 
Pavarde596 Vardas596 5 7 5 3 1 6 
Pavarde597 Vardas597 10 0 6 2 10 1 
Pavarde598 Vardas598 5 1 3 2 0 10 
Pavarde599 Vardas599 3 1 2 3 5 8 
Pavarde600 Vardas600 0 4 7 3 2 2 
Pavarde601 Vardas601 0 6 10 5 1 4 
Pavarde602 Vardas602 1 0 8 0 8 10 
Pavarde603 Vardas603 5 0 3 1 10 0 
Pavarde604 Vardas604 6 5 1 10 10 4 
Pavarde605 Vardas605 1 4 9 1 6 5 
Pavarde606 Vardas606 10 0 2 8 4 1 
Pavarde607 Vardas607 0 9 6 1 10 9 
Pavarde608 Vardas608 8 4 4 2 0 2 
Pavarde609 Vardas609 2 8 7 1 1 9 
Pavarde610 Vardas610 2 5 5 3 10 2 
Pavarde611 Vardas611 0 9 1 8 2 4 
Pavarde612 Vardas612 6 7 0 1 6 6 
Pavarde613 Vardas613 6 2 6 8 6 10 
Pavarde614 Vardas614 8 0 7 10 9 0 
Pavarde615 Vardas615 8 6 5 10 6 8 
Pavarde616 Vardas616 1 3 2 3 2 4 
Pavarde617 Vardas617 6 10 7 2 0 4 
Pavarde618 Vardas618 9 7 8 10 3 5 
Pavarde619 Vardas619 4 4 8 2 7 1 
Pavarde620 Vardas620 8 8 1 0 9 1 
Pavarde621 Vardas621 3 6 8 8 1 4 
Pavarde622 Vardas622 1 1 10 5 10 7 
Pavarde623 Vardas623 8 1 0 8 8 0 
Pavarde624 Vardas624 2 5 0 10 7 0 
Pavarde625 Vardas625 6 1 5 2 6 1 
Pavarde626 Vardas626 2 2 6 2 1 10 
Pavarde627 Vardas627 0 2 4 8 10 9 
Pavarde628 Vardas628 2 9 9 8 2 0 
Pavarde629 Vardas629 6 3 9 0 5 9 
Pavarde630 Vardas630 2 8 6 5 1 4 
Pavarde631 Vardas631 4 1 1 4 10 7 
Pavarde632 Vardas632 10 10 9 4 5 8 
Pavarde633 Vardas633 2 3 0 2 3 0 
Pavarde634 Vardas634 5 4 1 0 10 7 
Pavarde635 Vardas635 9 8 4 5 1 3 
Pavarde636 Vardas636 3 9 8 10 8 6 
Pavarde637 Vardas637 6 8 0 9 9 5 
Pavarde638 Vardas638 4 7 1 9 6 5 
Pavarde639 Vardas639 5 6 1 7 7 2 
Pavarde640 Vardas640 2 1 2 2 3 1 
Pavarde641 Vardas641 5 4 4 7 9 10 
Pavarde642 Vardas642 2 3 9 5 4 3 
Pavarde643 Vardas643 10 1 10 9 2 9 
Pavarde644 Vardas644 0 6 2 2 9 7 
Pavarde645 Vardas645 0 3 2 8 7 10 
Pavarde646 Vardas646 5 3 9 10 3 8 
Pavarde647 Vardas647 7 5 2 3 9 9 
Pavarde648 Vardas648 3 2 2 10 7 6 
Pavarde649 Vardas649 10 4 10 10 0 8 
Pavarde650 Vardas650 6 8 3 5 1 2 
Pavarde651 Vardas651 0 8 5 8 4 9 
Pavarde652 Vardas652 3 8 4 10 1 1 
Pavarde653 Vardas653 10 1 4 7 6 10 
Pavarde654 Vardas654 9 7 9 4 9 3 
Pavarde655 Vardas655 6 3 1 3 2 5 
Pavarde656 Vardas656 5 3 4 5 1 9 
Pavarde657 Vardas657 4 7 4 8 3 9 
Pavarde658 Vardas658 2 9 0 4 1 5 
Pavarde659 Vardas659 10 10 6 1 2 9 
Pavarde660 Vardas660 7 6 4 10 0 6 
Pavarde661 Vardas661 9 5 2 5 7 1 
Pavarde662 Vardas662 7 9 8 4 2 7 
Pavarde663 Vardas663 0 9 3 6 5 2 
Pavarde664 Vardas664 7 7 4 10 2 7 
Pavarde665 Vardas665 7 9 6 4 0 6 
Pavarde666 Vardas666 5 5 0 6 5 2 
Pavarde667 Vardas667 8 7 2 0 0 9 
Pavarde668 Vardas668 6 3 0 8 10 6 
Pavarde669 Vardas669 3 10 1 3 6 3 
Pavarde670 Vardas670 4 9 1 8 9 4 
Pavarde671 Vardas671 10 9 5 1 6 1 
Pavarde672 Vardas672 2 5 3 4 3 3 
Pavarde673 Vardas673 7 0 3 5 9 2 
Pavarde674 Vardas674 5 4 8 2 9 1 
Pavarde675 Vardas675 5 9 1 10 3 7 
Pavarde676 Vardas676 0 7 7 9 7 1 
Pavarde677 Vardas677 3 3 2 7 5 6 
Pavarde678 Vardas678 8 5 4 0 6 5 
Pavarde679 Vardas679 9 2 0 7 4 5 
Pavarde680 Vardas680 3 1 8 2 3 2 
Pavarde681 Vardas681 1 2 0 6 6 2 
Pavarde682 Vardas682 5 10 10 8 0 3 
Pavarde683 Vardas683 9 4 3 2 7 3 
Pavarde684 Vardas684 8 0 6 9 3 0 
Pavarde685 Vardas685 8 7 5 5 5 5 
Pavarde686 Vardas686 5 0 1 8 7 2 
Pavarde687 Vardas687 0 4 10 1 2 7 
Pavarde688 Vardas688 7 5 3 5 5 9 
Pavarde689 Vardas689 8 9 5 9 2 0 
Pavarde690 Vardas690 6 8 4 4 4 1 
Pavarde691 Vardas691 1 5 9 10 4 0 
Pavarde692 Vardas692 2 3 6 10 0 0 
Pavarde693 Vardas693 10 0 2 5 5 2 
Pavarde694 Vardas694 3 0 5 2 6 5 
Pavarde695 Vardas695 5 1 2 0 7 9 
Pavarde696 Vardas696 2 9 7 7 6 9 
Pavarde697 Vardas697 1 4 1 6 3 8 
Pavarde698 Vardas698 1 6 7 2 10 1 
Pavarde699 Vardas699 1 4 6 9 10 9 
Pavarde700 Vardas700 10 5 1 2 2 10 
Pavarde701 Vardas701 1 7 3 1 5 6 
Pavarde702 Vardas702 2 5 6 2 0 8 
Pavarde703 Vardas703 7 6 7 9 2 5 
Pavarde704 Vardas704 6 2 10 7 0 1 
Pavarde705 Vardas705 8 4 0 8 0 8 
Pavarde706 Vardas706 10 3 10 4 7 5 
Pavarde707 Vardas707 4 1 2 2 8 8 
Pavarde708 Vardas708 8 1 9 4 5 5 
Pavarde709 Vardas709 10 2 8 2 6 9 
Pavarde710 Vardas710 7 0 1 4 2 7 
Pavarde711 Vardas711 0 3 0 8 7 10 
Pavarde712 Vardas712 9 1 1 2 8 2 
Pavarde713 Vardas713 7 4 4 9 3 1 
Pavarde714 Vardas714 3 3 7 9 6 10 
Pavarde715 Vardas715 6 9 10 2 5 8 
Pavarde716 Vardas716 3 10 7 4 4 0 
Pavarde717 Vardas717 4 7 2 5 1 7 
Pavarde718 Vardas718 8 9 6 0 2 2 
Pavarde719 Vardas719 10 10 6 7 9 1 
Pavarde720 Vardas720 4 4 6 8 1 1 
Pavarde721 Vardas721 0 2 0 7 8 6 
Pavarde722 Vardas722 8 4 7 10 0 0 
Pavarde723 Vardas723 1 7 8 0 4 10 
Pavarde724 Vardas724 9 1 3 0 5 10 
Pavarde725 Vardas725 0 5 5 8 1 4 
Pavarde726 Vardas726 0 3 1 9 6 10 
Pavarde727 Vardas727 0 7 7 2 5 3 
Pavarde728 Vardas728 9 1 5 3 1 5 
Pavarde729 Vardas729 2 1 1 1 2 8 
Pavarde730 Vardas730 9 4 7 0 6 0 
Pavarde731 Vardas731 8 3 6 9 10 6 
Pavarde732 Vardas732 3 8 10 6 5 6 
Pavarde733 Vardas733 3 1 4 0 8 9 
Pavarde734 Vardas734 8 1 9 2 6 2 
Pavarde735 Vardas735 10 4 3 9 3 3 
Pavarde736 Vardas736 4 4 9 7 9 1 
Pavarde737 Vardas737 8 8 9 0 4 1 
Pavarde738 Vardas738 10 2 2 5 8 5 
Pavarde739 Vardas739 4 7 5 3 4 5 
Pavarde740 Vardas740 9 5 6 4 0 2 
Pavarde741 Vardas741 3 6 4 10 10 8 
Pavarde742 Vardas742 1 8 7 3 10 1 
Pavarde743 Vardas743 6 5 8 0 4 7 
Pavarde744 Vardas744 1 7 10 0 7 3 
Pavarde745 Vardas745 7 7 0 7 1 6 
Pavarde746 Vardas746 1 3 0 7 6 7 
Pavarde747 Vardas747 6 1 0 8 9 10 
Pavarde748 Vardas748 5 9 2 6 4 9 
Pavarde749 Vardas749 9 10 10 0 7 6 
Pavarde750 Vardas750 6 5 6 1 10 5 
Pavarde751 Vardas751 7 3 4 6 9 8 
Pavarde752 Vardas752 7 6 10 4 6 8 
Pavarde753 Vardas753 2 8 10 1 10 8 
Pavarde754 Vardas754 9 8 10 10 9 3 
Pavarde755 Vardas755 0 10 1 9 10 9 
Pavarde756 Vardas756 2 4 2 7 0 5 
Pavarde757 Vardas757 2 2 4 3 5 1 
Pavarde758 Vardas758 5 1 2 5 5 7 
Pavarde759 Vardas759 1 3 10 4 4 10 
Pavarde760 Vardas760 7 7 4 9 10 4 
Pavarde761 Vardas761 6 3 0 8 6 2 
Pavarde762 Vardas762 5 2 3 3 7 6 
Pavarde763 Vardas763 6 2 1 2 6 6 
Pavarde764 Vardas764 10 0 1 8 3 8 
Pavarde765 Vardas765 7 9 6 6 1 0 
Pavarde766 Vardas766 3 7 2 8 8 7 
Pavarde767 Vardas767 9 0 5 7 4 5 
Pavarde768 Vardas768 8 3 4 3 8 2 
Pavarde769 Vardas769 6 10 1 4 5 4 
Pavarde770 Vardas770 0 8 4 2 8 9 
Pavarde771 Vardas771 2 4 3 5 8 10 
Pavarde772 Vardas772 7 3 10 2 9 1 
Pavarde773 Vardas773 8 3 0 4 4 6 
Pavarde774 Vardas774 3 0 9 1 2 1 
Pavarde775 Vardas775 5 10 2 5 9 10 
Pavarde776 Vardas776 9 7 4 0 6 10 
Pavarde777 Vardas777 8 2 6 5 6 9 
Pavarde778 Vardas778 7 0 8 2 2 5 
Pavarde779 Vardas779 6 9 5 7 8 3 
Pavarde780 Vardas780 6 1 6 0 5 5 
Pavarde781 Vardas781 7 9 6 6 4 10 
Pavarde782 Vardas782 10 7 0 4 3 10 
Pavarde783 Vardas783 8 2 0 2 3 3 
Pavarde784 Vardas784 0 7 4 3 5 8 
Pavarde785 Vardas785 9 2 5 5 0 5 
Pavarde786 Vardas786 2 2 0 1 9 3 
Pavarde787 Vardas787 8 2 3 6 0 3 
Pavarde788 Vardas788 2 2 2 5 9 0 
Pavarde789 Vardas789 8 9 8 6 9 4 
Pavarde790 Vardas790 4 8 4 0 10 8 
Pavarde791 Vardas791 2 2 8 2 6 7 
Pavarde792 Vardas792 0 2 5 3 7 6 
Pavarde793 Vardas793 7 9 5 7 7 3 
Pavarde794 Vardas794 4 8 0 2 5 1 
Pavarde795 Vardas795 2 2 2 1 9 9 
Pavarde796 Vardas796 8 7 3 0 7 5 
Pavarde797 Vardas797 5 10 3 7 7 5 
Pavarde798 Vardas798 8 7 3 7 8 7 
Pavarde799 Vardas799 0 0 2 5 5 1 
Pavarde800 Vardas800 8 4 5 1 3 1 
Pavarde801 Vardas801 3 2 2 5 6 1 
Pavarde802 Vardas802 7 3 2 9 4 8 
Pavarde803 Vardas803 6 2 10 4 7 3 
Pavarde804 Vardas804 9 3 8 5 8 3 
Pavarde805 Vardas805 9 10 4 1 8 9 
Pavarde806 Vardas806 8 8 3 2 8 7 
Pavarde807 Vardas807 1 7 10 4 9 2 
Pavarde808 Vardas808 1 6 1 1 2 2 
Pavarde809 Vardas809 0 5 8 2 8 10 
Pavarde810 Vardas810 0 0 4 5 3 10 
Pavarde811 Vardas811 0 9 8 10 1 5 
Pavarde812 Vardas812 10 1 2 9 5 8 
Pavarde813 Vardas813 9 1 5 7 4 7 
Pavarde814 Vardas814 3 5 2 0 9 7 
Pavarde815 Vardas815 6 7 3 3 0 3 
Pavarde816 Vardas816 7 3 6 9 9 4 
Pavarde817 Vardas817 9 3 8 0 1 0 
Pavarde818 Vardas818 2 7 3 5 0 0 
Pavarde819 Vardas819 4 9 0 3 4 6 
Pavarde820 Vardas820 3 10 10 3 6 7 
Pavarde821 Vardas821 8 7 9 9 1 6 
Pavarde822 Vardas822 6 8 7 7 10 9 
Pavarde823 Vardas823 6 7 3 8 6 9 
Pavarde824 Vardas824 9 10 0 4 4 9 
Pavarde825 Vardas825 4 0 0 8 3 10 
Pavarde826 Vardas826 7 3 3 1 5 2 
Pavarde827 Vardas827 7 1 7 5 0 0 
Pavarde828 Vardas828 1 6 10 2 2 3 
Pavarde829 Vardas829 6 9 10 9 3 1 
Pavarde830 Vardas830 5 10 0 9 9 1 
Pavarde831 Vardas831 3 5 2 8 9 0 
Pavarde832 Vardas832 3 0 3 1 3 10 
Pavarde833 Vardas833 7 4 8 5 3 4 
Pavarde834 Vardas834 5 2 7 4 2 9 
Pavarde835 Vardas835 1 1 9 3 3 8 
Pavarde836 Vardas836 9 5 4 2 3 7 
Pavarde837 Vardas837 0 4 5 7 7 0 
Pavarde838 Vardas838 10 1 1 6 3 1 
Pavarde839 Vardas839 4 10 10 9 7 7 
Pavarde840 Vardas840 8 2 5 6 0 4 
Pavarde841 Vardas841 1 0 4 6 1 5 
Pavarde842 Vardas842 10 3 10 5 2 2 
Pavarde843 Vardas843 8 8 8 0 10 8 
Pavarde844 Vardas844 10 3 4 6 8 6 
Pavarde845 Vardas845 1 3 9 5 10 7 
Pavarde846 Vardas846 0 6 0 0 1 6 
Pavarde847 Vardas847 10 6 9 2 0 7 
Pavarde848 Vardas848 0 10 5 6 8 6 
Pavarde849 Vardas849 8 8 9 4 2 2 
Pavarde850 Vardas850 1 5 6 9 2 8 
Pavarde851 Vardas851 6 7 8 3 1 3 
Pavarde852 Vardas852 6 8 4 9 3 9 
Pavarde853 Vardas853 4 3 6 4 6 9 
Pavarde854 Vardas854 7 2 1 2 3 0 
Pavarde855 Vardas855 8 9 7 8 4 1 
Pavarde856 Vardas856 8 4 1 0 8 5 
Pavarde857 Vardas857 9 2 10 0 8 10 
Pavarde858 Vardas858 6 9 6 10 8 8 
Pavarde859 Vardas859 8 2 9 7 4 0 
Pavarde860 Vardas860 10 1 0 8 9 9 
Pavarde861 Vardas861 2 10 3 9 1 2 
Pavarde862 Vardas862 3 1 3 4 4 7 
Pavarde863 Vardas863 3 6 4 4 5 5 
Pavarde864 Vardas864 8 2 7 10 5 2 
Pavarde865 Vardas865 0 8 6 0 7 9 
Pavarde866 Vardas866 10 10 3 2 1 3 
Pavarde867 Vardas867 6 8 3 10 8 3 
Pavarde868 Vardas868 2 8 5 4 3 6 
Pavarde869 Vardas869 5 1 10 6 3 9 
Pavarde870 Vardas870 4 0 5 9 3 2 
Pavarde871 Vardas871 6 6 8 10 3 9 
Pavarde872 Vardas872 8 1 0 4 5 6 
Pavarde873 Vardas873 1 3 3 4 8 1 
Pavarde874 Vardas874 5 3 6 0 8 7 
Pavarde875 Vardas875 1 5 1 1 3 0 
Pavarde876 Vardas876 1 9 8 2 0 10 
Pavarde877 Vardas877 4 2 10 9 2 9 
Pavarde878 Vardas878 6 5 9 7 4 7 
Pavarde879 Vardas879 1 10 1 5 0 0 
Pavarde880 Vardas880 2 1 9 9 1 4 
Pavarde881 Vardas881 5 8 10 2 6 3 
Pavarde882 Vardas882 10 6 0 0 4 7 
Pavarde883 Vardas883 7 1 2 10 9 8 
Pavarde884 Vardas884 5 1 10 6 9 7 
Pavarde885 Vardas885 9 1 2 5 0 7 
Pavarde886 Vardas886 3 7 8 10 0 10 
Pavarde887 Vardas887 1 5 8 3 6 2 
Pavarde888 Vardas888 5 10 0 0 8 1 
Pavarde889 Vardas889 2 3 10 5 6 4 
Pavarde890 Vardas890 0 4 1 4 10 9 
Pavarde891 Vardas891 2 2 2 4 1 4 
Pavarde892 Vardas892 6 1 9 2 2 7 
Pavarde893 Vardas893 1 7 3 2 9 7 
Pavarde894 Vardas894 4 0 0 9 3 0 
Pavarde895 Vardas895 0 4 8 10 9 0 
Pavarde896 Vardas896 9 6 1 4 6 0 
Pavarde897 Vardas897 0 0 7 0 5 4 
Pavarde898 Vardas898 7 8 1 0 6 9 
Pavarde899 Vardas899 7 2 8 5 2 4 
Pavarde900 Vardas900 4 3 5 10 1 5 
Pavarde901 Vardas901 10 1 7 5 2 4 
Pavarde902 Vardas902 4 8 7 0 5 5 
Pavarde903 Vardas903 9 9 4 8 9 10 
Pavarde904 Vardas904 10 1 1 9 7 2 
Pavarde905 Vardas905 7 4 10 2 0 5 
Pavarde906 Vardas906 5 1 5 4 3 7 
Pavarde907 Vardas907 9 7 7 8 1 6 
Pavarde908 Vardas908 8 4 2 5 5 8 
Pavarde909 Vardas909 1 0 7 8 5 10 
Pavarde910 Vardas910 10 6 6 1 4 9 
Pavarde911 Vardas911 8 5 2 6 4 0 
Pavarde912 Vardas912 8 4 6 4 9 0 
Pavarde913 Vardas913 7 5 2 3 5 2 
Pavarde914 Vardas914 5 2 6 10 7 10 
Pavarde915 Vardas915 2 0 10 1 5 4 
Pavarde916 Vardas916 10 10 10 5 3 7 
Pavarde917 Vardas917 4 9 5 7 9 1 
Pavarde918 Vardas918 3 3 5 7 9 8 
Pavarde919 Vardas919 0 4 7 1 0 8 
Pavarde920 Vardas920 5 0 10 5 0 10 
Pavarde921 Vardas921 8 6 4 2 3 2 
Pavarde922 Vardas922 5 9 6 1 0 4 
Pavarde923 Vardas923 10 5 2 0 5 2 
Pavarde924 Vardas924 10 0 2 2 2 6 
Pavarde925 Vardas925 9 1 8 10 8 10 
Pavarde926 Vardas926 10 2 8 6 4 0 
Pavarde927 Vardas927 10 4 2 6 7 0 
Pavarde928 Vardas928 10 2 4 0 1 10 
Pavarde929 Vardas929 0 7 9 4 10 8 
Pavarde930 Vardas930 1 1 8 4 5 7 
Pavarde931 Vardas931 1 2 3 7 6 0 
Pavarde932 Vardas932 0 10 10 9 8 10 
Pavarde933 Vardas933 6 0 4 9 4 8 
Pavarde934 Vardas934 8 3 9 7 3 7 
Pavarde935 Vardas935 2 6 6 9 0 4 
Pavarde936 Vardas936 6 8 4 10 7 1 
Pavarde937 Vardas937 9 1 5 0 0 5 
Pavarde938 Vardas938 9 3 9 3 5 5 
Pavarde939 Vardas939 2 2 0 1 3 0 
Pavarde940 Vardas940 2 0 7 2 0 7 
Pavarde941 Vardas941 7 8 5 0 8 2 
Pavarde942 Vardas942 8 3 5 5 6 4 
Pavarde943 Vardas943 3 6 2 3 5 7 
Pavarde944 Vardas944 9 4 3 4 1 7 
Pavarde945 Vardas945 1 3 6 9 8 2 
Pavarde946 Vardas946 4 6 6 4 6 7 
Pavarde947 Vardas947 6 9 6 4 0 6 
Pavarde948 Vardas948 7 7 5 0 1 9 
Pavarde949 Vardas949 0 6 9 9 8 6 
Pavarde950 Vardas950 4 5 4 7 8 0 
Pavarde951 Vardas951 7 3 5 2 7 0 
Pavarde952 Vardas952 8 1 1 0 7 8 
Pavarde953 Vardas953 3 2 9 10 6 2 
Pavarde954 Vardas954 8 5 2 9 5 7 
Pavarde955 Vardas955 10 7 5 5 9 10 
Pavarde956 Vardas956 3 6 8 2 6 0 
Pavarde957 Vardas957 10 0 0 3 4 10 
Pavarde958 Vardas958 0 6 8 2 3 5 
Pavarde959 Vardas959 2 4 7 8 6 2 
Pavarde960 Vardas960 8 6 8 10 2 2 
Pavarde961 Vardas961 7 3 10 0 5 10 
Pavarde962 Vardas962 9 5 2 10 3 4 
Pavarde963 Vardas963 6 8 7 8 3 4 
Pavarde964 Vardas964 3 10 1 0 5 8 
Pavarde965 Vardas965 0 6 1 3 5 8 
Pavarde966 Vardas966 5 10 4 8 7 2 
Pavarde967 Vardas967 9 2 0 8 4 6 
Pavarde968 Vardas968 2 0 0 0 4 0 
Pavarde969 Vardas969 3 5 4 3 3 6 
Pavarde970 Vardas970 4 9 8 10 9 2 
Pavarde971 Vardas971 3 7 9 8 1 9 
Pavarde972 Vardas972 8 4 2 2 10 10 
Pavarde973 Vardas973 2 8 4 8 7 0 
Pavarde974 Vardas974 3 2 5 0 5 9 
Pavarde975 Vardas975 3 8 2 9 7 5 
Pavarde976 Vardas976 10 7 2 9 5 0 
Pavarde977 Vardas977 3 7 4 10 9 2 
Pavarde978 Vardas978 6 9 6 2 6 2 
Pavarde979 Vardas979 5 5 7 7 2 8 
Pavarde980 Vardas980 6 5 9 2 8 7 
Pavarde981 Vardas981 0 1 1 7 3 0 
Pavarde982 Vardas982 4 6 2 9 4 9 
Pavarde983 Vardas983 8 3 1 4 2 1 
Pavarde984 Vardas984 9 8 6 9 2 7 
Pavarde985 Vardas985 1 4 8 0 6 6 
Pavarde986 Vardas986 3 0 7 5 6 5 
Pavarde987 Vardas987 6 0 1 0 1 8 
Pavarde988 Vardas988 7 2 3 9 3 0 
Pavarde989 Vardas989 9 3 5 4 0 10 
Pavarde990 Vardas990 6 6 6 7 7 10 
Pavarde991 Vardas991 1 0 10 4 5 8 
Pavarde992 Vardas992 9 8 1 7 1 1 
Pavarde993 Vardas993 0 3 0 7 3 4 
Pavarde994 Vardas994 4 1 10 2 0 3 
Pavarde995 Vardas995 8 7 9 4 2 6 
Pavarde996 Vardas996 10 10 0 4 4 0 
Pavarde997 Vardas997 4 4 4 3 7 6 
Pavarde998 Vardas998 5 3 4 0 10 0 
Pavarde999 Vardas999 0 5 6 2 6 9 
Pavarde1000 Vardas1000 2 1 8 10 1 8 
Pavarde1001 Vardas1001 0 3 5 0 9 8 
Pavarde1002 Vardas1002 2 3 6 10 1 5 
Pavarde1003 Vardas1003 3 10 1 8 1 9 
Pavarde1004 Vardas1004 0 6 5 6 10 1 
Pavarde1005 Vardas1005 0 9 9 8 8 8 
Pavarde1006 Vardas1006 10 6 10 9 4 8 
Pavarde1007 Vardas1007 3 3 8 0 6 2 
Pavarde1008 Vardas1008 0 8 8 9 5 7 
Pavarde1009 Vardas1009 5 5 7 9 7 4 
Pavarde1010 Vardas1010 10 1 1 3 1 6 
Pavarde1011 Vardas1011 9 1 9 4 9 3 
Pavarde1012 Vardas1012 0 8 6 3 8 3 
Pavarde1013 Vardas1013 6 8 5 3 2 2 
Pavarde1014 Vardas1014 7 10 3 4 0 10 
Pavarde1015 Vardas1015 5 10 8 7 3 2 
Pavarde1016 Vardas1016 5 1 9 5 10 6 
Pavarde1017 Vardas1017 2 2 9 1 3 1 
Pavarde1018 Vardas1018 1 8 10 6 8 3 
Pavarde1019 Vardas1019 2 6 0 6 0 1 
Pavarde1020 Vardas1020 4 9 0 10 6 8 
Pavarde1021 Vardas1021 2 8 6 5 5 10 
Pavarde1022 Vardas1022 9 3 3 10 6 3 
Pavarde1023 Vardas1023 9 1 1 1 8 4 
Pavarde1024 Vardas1024 8 4 7 1 0 0 
Pavarde1025 Vardas1025 2 5 8 3 1 5 
Pavarde1026 Vardas1026 2 8 1 10 10 10 
Pavarde1027 Vardas1027 6 0 4 8 6 9 
Pavarde1028 Vardas1028 5 2 8 0 8 6 
Pavarde1029 Vardas1029 6 5 3 6 3 3 
Pavarde1030 Vardas1030 10 0 2 3 1 4 
Pavarde1031 Vardas1031 7 7 1 10 9 5 
Pavarde1032 Vardas1032 10 1 8 0 9 8 
Pavarde1033 Vardas1033 9 8 5 8 3 4 
Pavarde1034 Vardas1034 0 6 3 8 5 2 
Pavarde1035 Vardas1035 10 8 2 8 7 2 
Pavarde1036 Vardas1036 0 2 6 7 3 4 
Pavarde1037 Vardas1037 6 4 7 0 10 9 
Pavarde1038 Vardas1038 10 2 7 0 1 6 
Pavarde1039 Vardas1039 8 9 5 1 5 6 
Pavarde1040 Vardas1040 8 1 2 1 6 3 
Pavarde1041 Vardas1041 9 5 7 5 6 7 
Pavarde1042 Vardas1042 9 5 10 5 6 1 
Pavarde1043 Vardas1043 8 10 6 7 10 10 
Pavarde1044 Vardas1044 1 4 5 3 3 2 
Pavarde1045 Vardas1045 9 1 8 0 8 10 
Pavarde1046 Vardas1046 5 10 3 0 3 2 
Pavarde1047 Vardas1047 5 2 2 9 0 1 
Pavarde1048 Vardas1048 3 9 8 1 3 4 
Pavarde1049 Vardas1049 10 9 2 5 9 9 
Pavarde1050 Vardas1050 6 6 9 10 1 6 
Pavarde1051 Vardas1051 2 2 3 4 2 2 
Pavarde1052 Vardas1052 2 8 0 6 10 2 
Pavarde1053 Vardas1053 5 4 9 6 8 2 
Pavarde1054 Vardas1054 10 0 7 0 5 2 
Pavarde1055 Vardas1055 0 2 9 10 3 4 
Pavarde1056 Vardas1056 10 5 4 8 1 6 
Pavarde1057 Vardas1057 1 0 2 8 1 6 
Pavarde1058 Vardas1058 10 2 4 6 2 6 
Pavarde1059 Vardas1059 2 4 6 6 3 4 
Pavarde1060 Vardas1060 4 5 1 7 6 8 
Pavarde1061 Vardas1061 5 2 4 5 7 7 
Pavarde1062 Vardas1062 7 8 0 1 4 2 
Pavarde1063 Vardas1063 2 7 1 3 2 9 
Pavarde1064 Vardas1064 10 5 8 3 8 0 
Pavarde1065 Vardas1065 8 3 3 5 5 4 
Pavarde1066 Vardas1066 0 3 3 9 10 3 
