Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde536 Vardas536 9 10 8 7 7 4 
Pavarde537 Vardas537 10 4 8 10 5 5 
Pavarde538 Vardas538 3 5 1 2 10 7 
Pavarde539 Vardas539 7 3 4 1 4 1 
Pavarde540 Vardas540 2 0 6 2 9 6 
Pavarde541 Vardas541 3 8 4 0 9 10 
Pavarde542 Vardas542 3 9 7 1 9 5 
Pavarde543 Vardas543 3 5 4 6 6 3 
Pavarde544 Vardas544 1 4 5 5 0 0 
Pavarde545 Vardas545 5 5 6 3 1 1 
Pavarde546 Vardas546 1 10 8 8 8 8 
Pavarde547 Vardas547 1 3 6 8 4 5 
Pavarde548 Vardas548 0 4 2 0 3 6 
Pavarde549 Vardas549 3 0 2 7 9 7 
Pavarde550 Vardas550 3 2 5 9 3 2 
Pavarde551 Vardas551 2 7 5 7 7 9 
Pavarde552 Vardas552 9 2 7 8 5 0 
Pavarde553 Vardas553 1 4 8 5 1 5 
Pavarde554 Vardas554 8 7 1 5 6 2 
Pavarde555 Vardas555 9 0 9 10 7 1 
Pavarde556 Vardas556 7 4 1 10 0 10 
Pavarde557 Vardas557 4 6 2 1 5 9 
Pavarde558 Vardas558 7 5 1 8 5 5 
Pavarde559 Vardas559 7 4 8 0 5 4 
Pavarde560 Vardas560 6 2 7 2 3 4 
Pavarde561 Vardas561 3 9 7 2 10 10 
Pavarde562 Vardas562 1 0 1 0 6 2 
Pavarde563 Vardas563 9 10 5 9 3 8 
Pavarde564 Vardas564 3 0 5 3 4 7 
Pavarde565 Vardas565 1 1 0 3 3 5 
Pavarde566 Vardas566 9 8 8 2 10 1 
Pavarde567 Vardas567 0 8 3 7 2 10 
Pavarde568 Vardas568 6 9 7 6 0 5 
Pavarde569 Vardas569 9 3 10 7 3 10 
Pavarde570 Vardas570 2 5 2 7 7 3 
Pavarde571 Vardas571 9 5 5 10 3 8 
Pavarde572 Vardas572 9 1 5 8 2 5 
Pavarde573 Vardas573 0 3 5 5 1 5 
Pavarde574 Vardas574 1 9 5 0 7 5 
Pavarde575 Vardas575 10 2 6 0 8 5 
Pavarde576 Vardas576 1 7 5 1 8 6 
Pavarde577 Vardas577 2 10 4 1 5 2 
Pavarde578 Vardas578 9 3 5 1 4 1 
Pavarde579 Vardas579 1 4 3 1 5 10 
Pavarde580 Vardas580 1 8 9 8 7 8 
Pavarde581 Vardas581 8 8 3 7 10 9 
Pavarde582 Vardas582 1 4 7 5 7 10 
Pavarde583 Vardas583 10 6 6 6 2 8 
Pavarde584 Vardas584 10 10 7 0 8 2 
Pavarde585 Vardas585 7 7 9 3 7 8 
Pavarde586 Vardas586 2 3 10 0 0 5 
Pavarde587 Vardas587 2 7 7 9 9 1 
Pavarde588 Vardas588 9 3 2 3 5 3 
Pavarde589 Vardas589 0 2 7 6 6 5 
Pavarde590 Vardas590 4 0 9 7 8 1 
Pavarde591 Vardas591 9 4 6 5 5 9 
Pavarde592 Vardas592 2 3 4 8 3 0 
Pavarde593 Vardas593 6 8 5 6 2 2 
Pavarde594 Vardas594 6 10 3 1 7 0 
Pavarde595 Vardas595 10 8 1 3 10 7 
Pavarde596 Vardas596 9 8 0 5 2 8 
Pavarde597 Vardas597 10 9 7 8 3 0 
Pavarde598 Vardas598 4 3 5 0 4 2 
Pavarde599 Vardas599 9 9 3 2 9 7 
Pavarde600 Vardas600 0 5 7 8 1 6 
Pavarde601 Vardas601 10 2 8 9 8 7 
Pavarde602 Vardas602 10 6 5 9 8 7 
Pavarde603 Vardas603 7 7 4 5 3 4 
Pavarde604 Vardas604 4 3 2 0 1 0 
Pavarde605 Vardas605 0 5 2 7 4 0 
Pavarde606 Vardas606 6 3 4 4 8 4 
Pavarde607 Vardas607 4 10 6 0 6 8 
Pavarde608 Vardas608 0 6 6 8 1 5 
Pavarde609 Vardas609 3 6 7 9 3 8 
Pavarde610 Vardas610 10 10 7 2 7 6 
Pavarde611 Vardas611 0 6 3 6 4 8 
Pavarde612 Vardas612 8 10 5 1 5 6 
Pavarde613 Vardas613 4 1 3 0 6 10 
Pavarde614 Vardas614 3 10 2 0 7 7 
Pavarde615 Vardas615 10 0 7 7 10 9 
Pavarde616 Vardas616 2 4 4 10 10 6 
Pavarde617 Vardas617 4 6 7 3 3 6 
Pavarde618 Vardas618 6 6 2 5 1 0 
Pavarde619 Vardas619 6 5 5 4 3 9 
Pavarde620 Vardas620 9 8 0 9 5 4 
Pavarde621 Vardas621 7 7 0 9 2 6 
Pavarde622 Vardas622 7 2 3 10 7 7 
Pavarde623 Vardas623 2 9 9 3 1 5 
Pavarde624 Vardas624 10 10 2 10 7 1 
Pavarde625 Vardas625 2 7 2 3 5 5 
Pavarde626 Vardas626 9 3 10 1 2 0 
Pavarde627 Vardas627 2 1 6 4 8 9 
Pavarde628 Vardas628 4 4 7 9 9 10 
Pavarde629 Vardas629 5 10 10 3 3 0 
Pavarde630 Vardas630 7 2 3 8 7 9 
Pavarde631 Vardas631 0 1 6 5 6 10 
Pavarde632 Vardas632 3 2 1 2 3 5 
Pavarde633 Vardas633 4 8 2 3 9 4 
Pavarde634 Vardas634 9 4 3 4 9 3 
Pavarde635 Vardas635 5 4 2 0 0 9 
Pavarde636 Vardas636 5 7 6 2 3 8 
Pavarde637 Vardas637 5 3 10 2 6 7 
Pavarde638 Vardas638 2 0 7 0 2 5 
Pavarde639 Vardas639 1 2 8 5 10 9 
Pavarde640 Vardas640 4 2 5 9 5 1 
Pavarde641 Vardas641 5 5 1 8 8 2 
Pavarde642 Vardas642 5 9 4 3 1 9 
Pavarde643 Vardas643 2 3 6 5 6 1 
Pavarde644 Vardas644 4 6 7 6 3 8 
Pavarde645 Vardas645 1 6 5 8 7 4 
Pavarde646 Vardas646 5 4 4 6 5 0 
Pavarde647 Vardas647 3 8 10 3 5 4 
Pavarde648 Vardas648 9 7 5 0 3 9 
Pavarde649 Vardas649 3 6 10 4 9 4 
Pavarde650 Vardas650 10 9 1 3 5 0 
Pavarde651 Vardas651 8 10 0 3 8 9 
Pavarde652 Vardas652 0 5 1 3 6 6 
Pavarde653 Vardas653 1 9 6 4 1 0 
Pavarde654 Vardas654 8 1 7 10 6 1 
Pavarde655 Vardas655 7 0 8 0 9 4 
Pavarde656 Vardas656 8 5 4 7 3 5 
Pavarde657 Vardas657 10 4 3 5 6 8 
Pavarde658 Vardas658 9 9 2 2 8 0 
Pavarde659 Vardas659 7 3 4 1 9 2 
Pavarde660 Vardas660 9 2 3 7 8 3 
Pavarde661 Vardas661 5 10 1 9 0 8 
Pavarde662 Vardas662 10 10 2 2 6 5 
Pavarde663 Vardas663 5 10 1 4 6 10 
Pavarde664 Vardas664 1 10 6 3 3 7 
Pavarde665 Vardas665 7 0 10 6 0 8 
Pavarde666 Vardas666 4 9 8 7 2 0 
Pavarde667 Vardas667 1 5 4 10 7 5 
Pavarde668 Vardas668 2 10 5 8 2 9 
Pavarde669 Vardas669 9 10 10 1 3 1 
Pavarde670 Vardas670 1 1 3 6 9 6 
Pavarde671 Vardas671 7 7 9 7 8 7 
Pavarde672 Vardas672 4 7 1 1 5 3 
Pavarde673 Vardas673 5 2 2 9 0 3 
Pavarde674 Vardas674 9 2 6 7 0 5 
Pavarde675 Vardas675 3 3 4 9 2 6 
Pavarde676 Vardas676 0 6 6 1 4 1 
Pavarde677 Vardas677 3 8 9 4 5 4 
Pavarde678 Vardas678 5 9 0 0 6 2 
Pavarde679 Vardas679 8 7 3 0 7 3 
Pavarde680 Vardas680 2 5 10 5 1 2 
Pavarde681 Vardas681 8 4 0 6 6 7 
Pavarde682 Vardas682 7 10 3 4 0 5 
Pavarde683 Vardas683 6 6 3 2 0 2 
Pavarde684 Vardas684 3 0 0 0 8 9 
Pavarde685 Vardas685 4 5 10 0 6 0 
Pavarde686 Vardas686 5 1 5 0 8 9 
Pavarde687 Vardas687 7 2 0 5 6 6 
Pavarde688 Vardas688 0 2 8 6 10 10 
Pavarde689 Vardas689 0 4 1 7 6 7 
Pavarde690 Vardas690 10 8 7 6 0 1 
Pavarde691 Vardas691 8 10 9 5 4 2 
Pavarde692 Vardas692 3 0 10 6 8 0 
Pavarde693 Vardas693 10 8 5 6 4 10 
Pavarde694 Vardas694 8 2 6 0 6 0 
Pavarde695 Vardas695 6 1 5 2 7 3 
Pavarde696 Vardas696 8 2 6 8 7 1 
Pavarde697 Vardas697 0 9 9 9 3 6 
Pavarde698 Vardas698 7 6 1 3 8 6 
Pavarde699 Vardas699 9 8 10 4 0 10 
Pavarde700 Vardas700 4 0 7 9 6 0 
Pavarde701 Vardas701 3 4 2 3 3 5 
Pavarde702 Vardas702 0 5 4 7 9 8 
Pavarde703 Vardas703 5 4 5 1 10 9 
Pavarde704 Vardas704 2 8 2 9 4 3 
Pavarde705 Vardas705 2 8 9 4 1 4 
Pavarde706 Vardas706 2 10 6 7 1 5 
Pavarde707 Vardas707 5 1 6 2 10 4 
Pavarde708 Vardas708 1 5 6 0 5 4 
Pavarde709 Vardas709 10 10 5 0 8 1 
Pavarde710 Vardas710 8 9 3 7 2 7 
Pavarde711 Vardas711 3 4 1 10 4 10 
Pavarde712 Vardas712 2 1 0 8 10 4 
Pavarde713 Vardas713 7 6 7 8 2 0 
Pavarde714 Vardas714 7 0 0 3 6 5 
Pavarde715 Vardas715 10 0 4 7 8 4 
Pavarde716 Vardas716 1 1 6 9 5 4 
Pavarde717 Vardas717 7 4 3 3 2 7 
Pavarde718 Vardas718 1 1 9 10 3 0 
Pavarde719 Vardas719 4 4 9 4 6 7 
Pavarde720 Vardas720 4 7 6 5 4 5 
Pavarde721 Vardas721 0 2 2 1 1 4 
Pavarde722 Vardas722 8 6 3 0 7 10 
Pavarde723 Vardas723 3 10 4 6 6 5 
Pavarde724 Vardas724 8 9 8 7 3 9 
Pavarde725 Vardas725 7 2 2 4 0 10 
Pavarde726 Vardas726 6 5 6 1 4 7 
Pavarde727 Vardas727 3 1 6 9 3 2 
Pavarde728 Vardas728 8 10 2 0 0 3 
Pavarde729 Vardas729 10 1 4 5 1 3 
Pavarde730 Vardas730 7 5 3 6 7 10 
Pavarde731 Vardas731 5 10 3 0 4 6 
Pavarde732 Vardas732 10 10 4 10 6 2 
Pavarde733 Vardas733 1 9 0 10 3 5 
Pavarde734 Vardas734 8 1 10 0 0 0 
Pavarde735 Vardas735 2 1 5 4 5 0 
Pavarde736 Vardas736 4 9 8 8 10 0 
Pavarde737 Vardas737 1 8 3 3 5 2 
Pavarde738 Vardas738 0 8 0 9 6 0 
Pavarde739 Vardas739 5 6 4 5 9 1 
Pavarde740 Vardas740 9 1 7 5 7 3 
Pavarde741 Vardas741 4 8 5 1 0 0 
Pavarde742 Vardas742 3 6 8 3 1 6 
Pavarde743 Vardas743 7 2 9 9 3 2 
Pavarde744 Vardas744 3 1 8 3 10 7 
Pavarde745 Vardas745 2 10 10 0 1 6 
Pavarde746 Vardas746 3 10 10 0 10 9 
Pavarde747 Vardas747 4 5 3 2 9 5 
Pavarde748 Vardas748 1 1 3 0 10 3 
Pavarde749 Vardas749 1 8 4 0 2 2 
Pavarde750 Vardas750 8 9 5 7 8 10 
Pavarde751 Vardas751 2 10 6 7 0 1 
Pavarde752 Vardas752 3 7 9 1 1 8 
Pavarde753 Vardas753 3 3 5 5 4 3 
Pavarde754 Vardas754 6 6 7 1 5 9 
Pavarde755 Vardas755 8 1 1 0 3 8 
Pavarde756 Vardas756 0 8 6 9 5 0 
Pavarde757 Vardas757 7 7 10 6 1 5 
Pavarde758 Vardas758 9 5 5 2 5 5 
Pavarde759 Vardas759 10 5 1 10 1 1 
Pavarde760 Vardas760 3 4 4 1 10 2 
Pavarde761 Vardas761 6 8 7 4 7 1 
Pavarde762 Vardas762 2 2 8 0 9 7 
Pavarde763 Vardas763 4 8 4 8 3 3 
Pavarde764 Vardas764 6 4 1 2 1 4 
Pavarde765 Vardas765 7 4 8 5 0 0 
Pavarde766 Vardas766 1 0 3 4 7 3 
Pavarde767 Vardas767 2 10 2 1 1 2 
Pavarde768 Vardas768 2 9 3 10 3 8 
Pavarde769 Vardas769 2 1 5 9 9 3 
Pavarde770 Vardas770 4 1 3 1 0 4 
Pavarde771 Vardas771 5 1 9 0 5 1 
Pavarde772 Vardas772 6 1 4 10 5 9 
Pavarde773 Vardas773 7 4 10 8 0 2 
Pavarde774 Vardas774 8 4 10 0 2 6 
Pavarde775 Vardas775 0 4 2 8 3 3 
Pavarde776 Vardas776 4 8 6 6 3 6 
Pavarde777 Vardas777 4 1 8 2 10 0 
Pavarde778 Vardas778 5 10 1 0 9 0 
Pavarde779 Vardas779 2 10 8 5 9 0 
Pavarde780 Vardas780 9 0 8 6 6 10 
Pavarde781 Vardas781 4 0 4 8 3 6 
Pavarde782 Vardas782 4 9 4 10 1 9 
Pavarde783 Vardas783 2 10 8 10 2 5 
Pavarde784 Vardas784 4 0 6 3 0 8 
Pavarde785 Vardas785 6 3 9 9 10 6 
Pavarde786 Vardas786 4 3 9 5 0 5 
Pavarde787 Vardas787 3 7 6 2 9 9 
Pavarde788 Vardas788 4 8 6 0 4 5 
Pavarde789 Vardas789 8 3 7 10 0 8 
Pavarde790 Vardas790 0 6 5 2 8 9 
Pavarde791 Vardas791 4 9 9 1 4 1 
Pavarde792 Vardas792 3 6 3 2 1 3 
Pavarde793 Vardas793 7 8 1 1 4 2 
Pavarde794 Vardas794 2 7 6 2 8 0 
Pavarde795 Vardas795 4 0 8 5 2 2 
Pavarde796 Vardas796 4 3 0 2 4 6 
Pavarde797 Vardas797 3 2 3 3 0 0 
Pavarde798 Vardas798 1 10 5 1 6 5 
Pavarde799 Vardas799 0 9 8 7 0 7 
Pavarde800 Vardas800 10 10 1 5 2 5 
Pavarde801 Vardas801 0 5 8 0 7 3 
Pavarde802 Vardas802 9 7 2 4 6 8 
Pavarde803 Vardas803 3 6 2 10 10 10 
Pavarde804 Vardas804 3 6 9 0 2 5 
Pavarde805 Vardas805 2 9 8 7 0 0 
Pavarde806 Vardas806 9 7 4 10 2 9 
Pavarde807 Vardas807 0 2 8 4 2 1 
Pavarde808 Vardas808 9 8 7 7 9 5 
Pavarde809 Vardas809 6 8 3 6 0 7 
Pavarde810 Vardas810 7 8 2 2 2 8 
Pavarde811 Vardas811 8 5 0 0 6 0 
Pavarde812 Vardas812 2 2 9 5 5 2 
Pavarde813 Vardas813 10 4 0 3 8 1 
Pavarde814 Vardas814 1 10 2 0 8 0 
Pavarde815 Vardas815 10 7 9 2 1 2 
Pavarde816 Vardas816 2 8 10 7 8 1 
Pavarde817 Vardas817 0 8 4 7 0 9 
Pavarde818 Vardas818 2 10 3 6 2 9 
Pavarde819 Vardas819 1 1 0 7 2 2 
Pavarde820 Vardas820 7 7 6 2 1 3 
Pavarde821 Vardas821 0 5 10 8 1 6 
Pavarde822 Vardas822 8 7 10 7 6 3 
Pavarde823 Vardas823 1 8 6 10 1 10 
Pavarde824 Vardas824 7 0 5 4 0 5 
Pavarde825 Vardas825 2 0 8 8 3 6 
Pavarde826 Vardas826 6 5 10 7 9 1 
Pavarde827 Vardas827 9 4 3 0 8 1 
Pavarde828 Vardas828 0 6 10 0 3 3 
Pavarde829 Vardas829 2 1 0 0 2 5 
Pavarde830 Vardas830 4 2 6 3 8 9 
Pavarde831 Vardas831 2 8 3 9 10 7 
Pavarde832 Vardas832 8 9 6 5 9 4 
Pavarde833 Vardas833 4 9 1 1 9 5 
Pavarde834 Vardas834 3 3 0 6 1 2 
Pavarde835 Vardas835 10 3 3 5 10 8 
Pavarde836 Vardas836 6 9 5 5 5 2 
Pavarde837 Vardas837 8 1 3 7 0 8 
Pavarde838 Vardas838 2 9 4 2 4 9 
Pavarde839 Vardas839 7 1 7 8 7 2 
Pavarde840 Vardas840 8 1 1 2 4 1 
Pavarde841 Vardas841 7 5 5 9 2 1 
Pavarde842 Vardas842 9 7 6 1 9 3 
Pavarde843 Vardas843 4 9 9 5 7 0 
Pavarde844 Vardas844 5 4 10 10 1 5 
Pavarde845 Vardas845 5 3 4 2 1 8 
Pavarde846 Vardas846 3 0 1 4 7 5 
Pavarde847 Vardas847 2 2 0 10 1 8 
Pavarde848 Vardas848 5 2 1 1 1 10 
Pavarde849 Vardas849 6 2 6 2 2 0 
Pavarde850 Vardas850 10 2 2 2 3 9 
Pavarde851 Vardas851 4 6 9 8 7 7 
Pavarde852 Vardas852 10 8 9 5 0 4 
Pavarde853 Vardas853 3 2 9 9 8 3 
Pavarde854 Vardas854 1 0 10 9 9 7 
Pavarde855 Vardas855 0 7 3 1 4 6 
Pavarde856 Vardas856 3 7 3 0 2 2 
Pavarde857 Vardas857 9 5 1 8 9 7 
Pavarde858 Vardas858 2 6 9 6 8 5 
Pavarde859 Vardas859 6 9 7 0 1 5 
Pavarde860 Vardas860 6 10 7 1 10 9 
Pavarde861 Vardas861 8 7 10 9 2 9 
Pavarde862 Vardas862 0 4 6 3 1 1 
Pavarde863 Vardas863 4 6 8 7 10 4 
Pavarde864 Vardas864 1 10 9 6 1 2 
Pavarde865 Vardas865 10 8 9 10 9 8 
Pavarde866 Vardas866 4 4 7 4 7 10 
Pavarde867 Vardas867 3 1 5 10 6 3 
Pavarde868 Vardas868 4 9 4 2 6 7 
Pavarde869 Vardas869 9 10 3 5 0 5 
Pavarde870 Vardas870 7 0 7 5 0 9 
Pavarde871 Vardas871 9 2 10 7 8 1 
Pavarde872 Vardas872 6 7 1 5 8 6 
Pavarde873 Vardas873 8 1 3 3 5 6 
Pavarde874 Vardas874 1 7 8 9 5 5 
Pavarde875 Vardas875 3 4 3 3 0 2 
Pavarde876 Vardas876 6 10 0 0 6 7 
Pavarde877 Vardas877 3 1 3 4 7 10 
Pavarde878 Vardas878 6 5 7 3 5 9 
Pavarde879 Vardas879 9 0 10 2 0 5 
Pavarde880 Vardas880 4 8 10 3 7 9 
Pavarde881 Vardas881 2 0 6 1 7 9 
Pavarde882 Vardas882 10 1 0 9 6 5 
Pavarde883 Vardas883 5 7 3 1 1 7 
Pavarde884 Vardas884 1 7 1 5 0 0 
Pavarde885 Vardas885 6 10 10 6 1 5 
Pavarde886 Vardas886 0 5 9 10 9 5 
Pavarde887 Vardas887 4 3 5 3 1 8 
Pavarde888 Vardas888 2 8 3 8 4 6 
Pavarde889 Vardas889 6 9 1 0 3 4 
Pavarde890 Vardas890 1 7 10 8 2 5 
Pavarde891 Vardas891 9 10 6 6 2 0 
Pavarde892 Vardas892 9 5 1 7 2 9 
Pavarde893 Vardas893 1 6 7 4 7 6 
Pavarde894 Vardas894 7 8 9 9 10 6 
Pavarde895 Vardas895 10 3 7 2 8 0 
Pavarde896 Vardas896 3 2 6 3 0 7 
Pavarde897 Vardas897 7 2 8 1 4 6 
Pavarde898 Vardas898 1 8 3 8 0 1 
Pavarde899 Vardas899 6 6 7 6 4 6 
Pavarde900 Vardas900 3 2 10 5 10 9 
Pavarde901 Vardas901 6 6 0 0 2 7 
Pavarde902 Vardas902 9 9 6 2 6 3 
Pavarde903 Vardas903 4 1 8 3 10 4 
Pavarde904 Vardas904 2 7 0 10 10 6 
Pavarde905 Vardas905 0 1 7 5 0 9 
Pavarde906 Vardas906 7 8 0 6 10 6 
Pavarde907 Vardas907 10 8 3 3 2 10 
Pavarde908 Vardas908 9 9 2 7 3 2 
Pavarde909 Vardas909 4 2 9 2 3 4 
Pavarde910 Vardas910 4 2 10 5 3 0 
Pavarde911 Vardas911 7 10 9 5 4 1 
Pavarde912 Vardas912 10 7 8 1 4 10 
Pavarde913 Vardas913 9 1 2 4 1 2 
Pavarde914 Vardas914 9 4 10 2 1 5 
Pavarde915 Vardas915 3 6 1 10 9 2 
Pavarde916 Vardas916 4 8 8 4 6 10 
Pavarde917 Vardas917 7 8 3 7 6 4 
Pavarde918 Vardas918 7 4 8 2 5 2 
Pavarde919 Vardas919 1 2 0 3 6 4 
Pavarde920 Vardas920 2 4 10 3 3 10 
Pavarde921 Vardas921 1 4 4 1 9 3 
Pavarde922 Vardas922 0 5 9 5 4 0 
Pavarde923 Vardas923 7 5 7 3 0 10 
Pavarde924 Vardas924 8 9 4 1 5 4 
Pavarde925 Vardas925 10 1 8 0 3 3 
Pavarde926 Vardas926 3 0 3 7 0 9 
Pavarde927 Vardas927 5 8 9 5 5 0 
Pavarde928 Vardas928 9 8 8 1 4 2 
Pavarde929 Vardas929 0 9 2 2 0 6 
Pavarde930 Vardas930 1 0 7 5 4 1 
Pavarde931 Vardas931 4 5 1 3 7 3 
Pavarde932 Vardas932 1 0 3 6 8 3 
Pavarde933 Vardas933 0 9 4 0 7 4 
Pavarde934 Vardas934 7 3 6 1 5 6 
Pavarde935 Vardas935 1 10 10 2 4 10 
Pavarde936 Vardas936 10 6 10 9 6 5 
Pavarde937 Vardas937 7 3 8 0 7 0 
Pavarde938 Vardas938 10 8 10 6 1 6 
Pavarde939 Vardas939 7 3 10 9 2 2 
Pavarde940 Vardas940 3 4 7 1 5 0 
Pavarde941 Vardas941 8 9 7 8 10 8 
Pavarde942 Vardas942 8 9 6 0 4 5 
Pavarde943 Vardas943 3 4 3 10 3 0 
Pavarde944 Vardas944 4 2 3 1 7 7 
Pavarde945 Vardas945 6 6 5 8 5 9 
Pavarde946 Vardas946 1 1 2 8 0 1 
Pavarde947 Vardas947 2 0 0 0 9 7 
Pavarde948 Vardas948 5 8 5 0 5 4 
Pavarde949 Vardas949 6 10 6 5 6 10 
Pavarde950 Vardas950 8 7 1 1 2 9 
Pavarde951 Vardas951 8 1 8 4 6 3 
Pavarde952 Vardas952 5 10 7 4 1 2 
Pavarde953 Vardas953 6 7 10 0 8 4 
Pavarde954 Vardas954 10 8 0 4 3 9 
Pavarde955 Vardas955 1 4 9 3 5 0 
Pavarde956 Vardas956 0 1 1 8 3 2 
Pavarde957 Vardas957 10 4 10 2 10 9 
Pavarde958 Vardas958 6 5 2 4 6 3 
Pavarde959 Vardas959 4 0 9 6 10 3 
Pavarde960 Vardas960 6 4 9 5 4 5 
Pavarde961 Vardas961 10 7 3 9 8 1 
Pavarde962 Vardas962 3 9 2 5 3 9 
Pavarde963 Vardas963 9 2 8 8 8 8 
Pavarde964 Vardas964 6 5 9 6 9 10 
Pavarde965 Vardas965 4 8 7 4 5 1 
Pavarde966 Vardas966 5 1 2 5 0 1 
Pavarde967 Vardas967 2 1 7 6 5 10 
Pavarde968 Vardas968 9 8 1 9 7 9 
Pavarde969 Vardas969 7 2 5 2 6 8 
Pavarde970 Vardas970 7 1 8 1 9 6 
Pavarde971 Vardas971 7 9 0 8 5 9 
Pavarde972 Vardas972 1 6 7 2 5 3 
Pavarde973 Vardas973 5 5 2 2 5 6 
Pavarde974 Vardas974 9 2 7 6 10 3 
Pavarde975 Vardas975 7 5 5 9 9 6 
Pavarde976 Vardas976 5 10 0 3 6 2 
Pavarde977 Vardas977 3 4 10 3 6 7 
Pavarde978 Vardas978 3 1 1 2 8 1 
Pavarde979 Vardas979 5 0 9 6 4 8 
Pavarde980 Vardas980 8 9 5 6 2 1 
Pavarde981 Vardas981 2 7 6 9 4 4 
Pavarde982 Vardas982 5 4 9 7 9 5 
Pavarde983 Vardas983 10 1 6 7 3 5 
Pavarde984 Vardas984 8 3 8 3 9 0 
Pavarde985 Vardas985 6 9 0 3 3 0 
Pavarde986 Vardas986 9 5 5 7 1 0 
Pavarde987 Vardas987 2 0 6 1 8 8 
Pavarde988 Vardas988 7 10 4 0 2 4 
Pavarde989 Vardas989 0 5 1 2 1 1 
Pavarde990 Vardas990 6 8 5 7 1 6 
Pavarde991 Vardas991 3 10 4 5 2 4 
Pavarde992 Vardas992 3 5 1 2 8 10 
Pavarde993 Vardas993 10 2 3 8 6 10 
Pavarde994 Vardas994 2 8 7 7 1 8 
Pavarde995 Vardas995 9 7 10 8 10 6 
Pavarde996 Vardas996 5 9 7 7 3 4 
Pavarde997 Vardas997 10 3 7 7 8 10 
Pavarde998 Vardas998 4 3 0 2 7 0 
Pavarde999 Vardas999 3 9 9 0 3 4 
Pavarde1000 Vardas1000 5 8 7 10 8 10 
Pavarde1001 Vardas1001 1 7 10 7 7 4 
Pavarde1002 Vardas1002 3 3 10 4 8 5 
Pavarde1003 Vardas1003 4 5 7 3 10 6 
Pavarde1004 Vardas1004 3 6 1 3 5 2 
Pavarde1005 Vardas1005 6 3 9 8 10 4 
Pavarde1006 Vardas1006 5 10 10 5 3 9 
Pavarde1007 Vardas1007 2 5 0 5 1 4 
Pavarde1008 Vardas1008 7 7 8 2 6 1 
Pavarde1009 Vardas1009 1 7 8 7 6 5 
Pavarde1010 Vardas1010 10 5 2 1 4 5 
Pavarde1011 Vardas1011 3 4 7 2 4 2 
Pavarde1012 Vardas1012 9 8 6 6 8 5 
Pavarde1013 Vardas1013 5 4 1 10 2 4 
Pavarde1014 Vardas1014 5 8 6 6 9 3 
Pavarde1015 Vardas1015 3 3 10 3 7 5 
Pavarde1016 Vardas1016 1 0 0 0 9 1 
Pavarde1017 Vardas1017 2 7 10 8 7 0 
Pavarde1018 Vardas1018 5 2 7 2 8 10 
Pavarde1019 Vardas1019 2 6 10 10 6 8 
Pavarde1020 Vardas1020 5 5 9 10 10 6 
Pavarde1021 Vardas1021 0 5 6 9 7 1 
Pavarde1022 Vardas1022 0 0 4 2 2 10 
Pavarde1023 Vardas1023 7 7 0 1 9 3 
Pavarde1024 Vardas1024 0 9 1 3 8 3 
Pavarde1025 Vardas1025 1 5 10 2 8 7 
Pavarde1026 Vardas1026 9 6 3 7 4 8 
Pavarde1027 Vardas1027 5 1 3 9 8 9 
Pavarde1028 Vardas1028 5 6 5 2 8 7 
Pavarde1029 Vardas1029 7 6 8 0 4 2 
Pavarde1030 Vardas1030 9 3 3 5 7 0 
Pavarde1031 Vardas1031 4 6 7 8 6 6 
Pavarde1032 Vardas1032 6 9 10 10 2 5 
Pavarde1033 Vardas1033 2 1 8 0 0 5 
Pavarde1034 Vardas1034 9 10 0 8 9 5 
Pavarde1035 Vardas1035 1 1 8 4 1 1 
Pavarde1036 Vardas1036 2 5 4 2 9 1 
Pavarde1037 Vardas1037 0 10 10 6 2 2 
Pavarde1038 Vardas1038 0 7 3 2 5 3 
Pavarde1039 Vardas1039 2 5 1 2 6 10 
Pavarde1040 Vardas1040 5 2 8 9 5 6 
Pavarde1041 Vardas1041 9 3 6 9 0 2 
Pavarde1042 Vardas1042 7 7 5 2 0 10 
Pavarde1043 Vardas1043 8 10 0 1 1 8 
Pavarde1044 Vardas1044 0 9 1 3 4 3 
Pavarde1045 Vardas1045 2 9 2 8 7 2 
Pavarde1046 Vardas1046 1 10 1 8 10 5 
Pavarde1047 Vardas1047 7 10 10 5 1 6 
Pavarde1048 Vardas1048 3 9 6 0 9 2 
Pavarde1049 Vardas1049 0 2 0 2 4 0 
Pavarde1050 Vardas1050 10 10 5 1 6 9 
Pavarde1051 Vardas1051 0 6 2 2 2 3 
Pavarde1052 Vardas1052 4 3 8 2 6 10 
Pavarde1053 Vardas1053 6 6 4 0 1 6 
Pavarde1054 Vardas1054 8 0 0 6 5 2 
Pavarde1055 Vardas1055 1 9 6 8 3 4 
Pavarde1056 Vardas1056 3 9 9 7 0 2 
Pavarde1057 Vardas1057 7 0 7 3 6 9 
Pavarde1058 Vardas1058 9 9 0 5 5 2 
Pavarde1059 Vardas1059 6 8 4 10 4 3 
Pavarde1060 Vardas1060 6 5 10 2 3 2 
Pavarde1061 Vardas1061 10 3 7 1 7 1 
Pavarde1062 Vardas1062 9 5 9 1 5 1 
Pavarde1063 Vardas1063 3 5 10 3 2 3 
Pavarde1064 Vardas1064 6 6 10 9 4 8 
Pavarde1065 Vardas1065 1 5 6 3 7 4 
Pavarde1066 Vardas1066 6 7 5 1 10 6 
